"Salary_Cap_Perc","pts","rookie_contract","drb","age","bird_rights","g","tov","US_Player","ft_pct","stl","ast","blk","ts_pct","pos_PG","fta","ws","vorp","orb","orb_pct","ast_pct","blk_pct","pos_PF"
0.04771356,11.1,0,3.4,24,0,72,1.5,0,0.648,0.7,0.9,0.8,0.59,0,2.9,3.6,0.4,1.1,4.5,4.7,2.2,0
0.062390257,7.2,0,2.7,25,0,66,0.7,0,0.673,1,0.7,0.7,0.549,0,1.5,2.8,0.6,1,5.2,5.1,2.4,0
0.090320382,9.4,0,2.4,26,0,54,1,0,0.709,0.6,1.2,0.4,0.538,0,2,3,0.8,0.8,3.8,8,1.3,0
0.060707532,9.4,1,2.2,20,0,53,1.7,1,0.732,0.8,4.2,0,0.502,1,2.3,1.1,-0.3,0.4,1.7,25.3,0.1,0
0.061869121,10.9,1,3.1,21,0,82,1.7,1,0.817,1.1,4.3,0.1,0.548,1,2.4,4.5,1.1,0.3,1.2,23.7,0.3,0
0.081264646,13.4,1,4.3,24,0,79,1.7,1,0.779,1,2.6,0.3,0.539,0,2.2,4.9,1.4,1.2,3.9,13.1,0.7,0
0.091035576,11.5,1,4,25,0,81,1.5,1,0.778,0.7,2.9,0.4,0.503,0,3.1,4.2,0.9,1,3.3,15,0.9,0
0.139983363,12.8,0,4.2,26,0,82,1.8,1,0.784,1,2.8,0.3,0.542,0,3.3,5.1,1.3,1,3.6,14.2,0.6,1
0.147744167,19.1,0,4.5,27,0,82,2.3,1,0.834,1,3.5,0.4,0.605,0,4.9,8.5,2.8,0.7,2.1,16.1,0.8,0
0.070663323,11.8,0,2.3,29,0,74,1.4,1,0.752,0.9,3.6,0.1,0.534,1,2,4.3,1.8,0.5,2.2,25.2,0.2,0
0.068888889,20.3,0,2.7,30,0,79,2.6,1,0.837,0.9,5.8,0,0.583,1,4.3,7.6,2.9,0.6,1.8,28.2,0.1,0
0.098146231,10.1,0,1.7,31,0,82,1.6,1,0.837,0.7,3.6,0.1,0.528,1,2.2,2.8,0.2,0.3,1.5,23.7,0.3,0
0.101243933,5,0,1,32,0,54,0.7,1,0.813,0.4,1.1,0,0.437,1,0.9,0.3,-0.3,0.3,2.2,13.4,0.2,0
0.106409219,8.7,0,1.8,33,0,61,1.5,1,0.829,0.7,3.3,0.1,0.483,1,1.3,-0.1,-0.8,0.4,1.7,19.1,0.3,0
0.136767723,13.4,0,3.5,24,0,76,1.7,1,0.72,0.7,2.9,0.3,0.614,0,2,7,2.8,0.5,1.9,17.8,0.8,0
0.14348006,18.5,0,4.7,26,0,70,2.6,1,0.793,0.8,4.3,0.3,0.588,0,2.9,4.8,2.3,0.7,2.3,18.7,0.5,0
0.150569729,16.4,0,5.9,27,0,70,2.6,1,0.774,0.5,3.4,0.2,0.625,0,3,5,2,0.7,2.3,16,0.5,0
0.153861196,9.9,0,5.6,28,0,73,2,1,0.732,0.4,4.5,0.4,0.588,0,2,4.2,1.8,1,3.5,21.6,1,0
0.04510873,8.4,0,3.2,22,0,77,1.4,1,0.749,0.4,0.6,0.4,0.592,0,3.1,3.8,-0.2,2.2,13,4.9,1.4,0
0.050756676,3.2,0,1.6,24,0,48,0.9,1,0.561,0.2,0.6,0.2,0.469,0,1.4,0.4,-0.3,0.9,13.4,11.7,2.2,0
0.015055515,1.8,0,0.6,26,0,47,0.5,1,0.61,0.3,0.7,0,0.398,1,0.9,-0.3,-0.3,0.2,3.1,13.9,0.2,0
0.015020457,3.6,0,0.8,27,0,47,0.7,1,0.786,0.3,1.7,0.1,0.533,1,0.9,0.8,0.1,0.3,3.3,22.9,0.6,0
0.0012071,2.7,0,0.9,28,0,15,0.6,1,1,0.6,0.9,0,0.543,1,0.3,0.2,0,0.3,3,11.3,0,0
0.036471393,10.2,0,2.4,22,0,80,2.5,1,0.85,0.9,6.1,0.1,0.504,1,2,2.2,0.2,0.6,2.6,35.4,0.4,0
0.035555556,12.1,0,1.9,23,0,58,1.8,1,0.85,0.9,4,0.1,0.518,1,1.9,2.5,0.8,0.5,2.3,26.1,0.4,0
0.036134375,17.3,0,4,24,0,68,3,1,0.855,1.3,6.1,0.1,0.519,1,2.7,3.2,0.9,0.8,2.5,28.2,0.2,0
0.009065899,6.8,1,1.7,20,0,49,1.2,1,0.712,0.7,1.6,0.2,0.486,0,1.2,0.5,0.1,0.4,2.7,14.9,0.9,0
0.013852418,20.2,1,3.3,22,0,81,2.1,1,0.767,1.5,3.9,0.3,0.58,0,5.1,9,2.8,1.6,4.5,15.8,0.6,0
0.018083049,1.4,1,0.2,22,0,9,0.2,1,0.667,0.1,0.3,0,0.368,0,0.7,-0.1,-0.1,0,0,10.5,0,0
0.018429448,3.7,1,1.1,23,0,25,0.6,1,0.808,0.2,0.3,0.2,0.498,0,1,0.1,-0.3,0.4,4.2,4.2,1.2,0
0.091919192,16.8,0,3.9,28,0,82,1.5,1,0.82,1.3,2.3,0.2,0.561,0,3.6,5.9,1.9,0.8,2.4,10,0.4,0
0.08563094,8.9,0,2.9,29,0,71,0.7,1,0.683,0.6,0.7,0.2,0.555,0,1.7,2.9,0.8,0.5,2.5,5,0.6,0
0.096278986,8,0,2.2,30,0,76,0.5,1,0.765,0.6,0.9,0.1,0.549,0,1.1,3.8,0.8,0.5,2.3,5.5,0.3,0
0.095300613,4.4,0,1.7,31,0,43,0.3,1,0.632,0.3,0.4,0,0.499,0,0.4,0.6,0,0.3,3.1,5.2,0.3,0
0.022276364,9.3,1,1.5,21,0,72,1.6,1,0.752,0.8,2,0,0.512,1,2.8,1.5,-0.1,0.8,4.4,17,0.1,0
0.022310718,10.1,1,1.5,22,0,64,1.1,1,0.777,0.8,1.4,0.1,0.552,1,2.2,3.2,1,0.9,4.9,11.9,0.4,0
0.022796333,12.7,1,2.4,23,0,72,1.4,1,0.786,0.8,2.9,0,0.526,1,2.7,3.2,1,0.7,3,19.7,0,0
0.034427045,17.2,1,2.6,24,0,74,1.9,1,0.841,1.3,4.1,0.1,0.549,1,4,5.9,2.4,1.3,4.7,22.9,0.2,0
0.02141509,10,0,3.2,21,0,75,1.5,0,0.725,0.4,1,0.8,0.547,0,3.4,4.4,-0.6,2.1,9.7,7.1,2.6,1
0.020404848,13.5,0,4.1,22,0,80,1.7,0,0.698,0.4,1.1,0.8,0.541,0,3.3,5.4,-0.1,2.3,8.5,6.8,2.1,1
0.020334619,16.4,0,4.8,23,0,26,2,0,0.711,0.4,1.8,0.9,0.566,0,4.7,1.9,0.4,2,7.1,10.2,2.2,0
0.150559895,12.2,0,4.7,24,0,64,2,0,0.689,1,1.2,0.9,0.611,0,4.4,5.3,1,2.3,10,7.1,2.5,0
0.158907065,5.3,0,3.6,25,0,16,1.3,0,0.551,0.6,0.9,0.9,0.459,0,3.1,0.3,-0.1,1.9,12.4,7.8,3.7,1
0.164962509,14.6,0,5.4,26,0,77,1.9,0,0.723,1.2,1.4,1.3,0.645,0,4.8,9.3,2.6,2.4,8.7,7.1,3.1,0
0.044898108,5.6,1,2.7,24,0,82,0.8,1,0.703,0.4,0.4,0.6,0.57,0,1.4,3.9,0.1,1.9,13.7,3.9,2.8,0
0.036666667,7.5,1,3.4,25,0,66,1.2,1,0.699,0.3,1.1,0.5,0.556,0,1.7,2.3,-0.4,2.2,11.8,8.1,1.9,1
0.047070104,9.6,0,5.3,26,0,82,1.5,1,0.774,0.6,1,0.8,0.546,0,2.4,4.6,-0.3,2.8,11.4,5.4,2.1,0
0.103361496,9.8,0,6.1,27,0,78,1.5,1,0.737,0.6,1.4,0.8,0.537,0,2.1,4.5,0.3,3.3,12.5,7.9,1.9,1
0.108214042,8.2,0,4.3,28,0,71,1,1,0.721,0.7,0.9,0.7,0.599,0,1.9,5,0.4,2.5,11.2,5.8,2,0
0.027316973,10.9,1,1.5,23,0,82,1.1,1,0.85,0.5,1.2,0.2,0.53,0,2.4,1.2,-0.6,0.4,1.9,9,0.9,0
0.017734151,5.4,1,1.7,20,0,79,0.6,0,0.808,0.6,0.9,0.5,0.555,0,0.7,3.7,1.2,1.1,7,7.8,2.2,0
0.066346022,1.4,0,0.8,21,0,35,0.5,0,0.571,0.2,0.3,0.3,0.324,0,0.2,-0.5,-0.3,0.3,6.3,6.9,3.7,1
0.015055515,2.1,0,0.8,22,0,17,0.4,0,0.643,0.1,0.2,0.1,0.417,0,0.8,0,-0.1,0.5,10.3,4.2,1.4,1
0.06603681,18.5,1,3.1,21,0,82,2.8,1,0.879,1.1,3.2,0.2,0.539,0,3.4,3.4,0.6,0.7,2.2,15.5,0.3,0
0.024191983,3.6,0,1.3,22,0,35,0.5,0,0.645,0.2,0.2,0.1,0.451,0,0.9,0,-0.3,0.6,7.5,3.6,1.3,0
0.024654397,3.6,0,1.3,23,0,32,0.3,0,0.828,0.2,0.1,0.1,0.51,0,0.9,0.5,-0.2,1.1,14.4,1.2,0.9,0
0.008055798,3.2,0,1.4,23,0,80,1.4,1,0.662,1,1.6,0.1,0.449,1,0.9,-0.3,-0.8,0.5,3.7,15.8,0.6,0
0.012500405,1.5,0,0.8,24,0,41,0.7,1,0.6,0.4,0.5,0.1,0.432,0,0.6,-0.2,-0.2,0.3,5.4,13.6,1.2,0
0.007767347,1.8,1,0.7,21,0,17,0.4,1,0.571,0.1,0.2,0,0.533,0,0.8,0.1,0,0.6,15.4,5.7,0,0
0.038801543,1.9,0,0.9,20,0,16,0.5,1,0.647,0.4,0.6,0.5,0.393,0,1.1,0,-0.1,0.4,6.3,10.2,5.1,0
0.039841812,1.5,0,0.8,21,0,24,0.3,1,0.6,0.2,0.2,0.4,0.561,0,0.2,0.2,0,0.4,10.4,5.8,6.6,0
0.025562372,2.6,0,1.4,22,0,39,0.6,1,0.55,0.2,0.3,0.5,0.544,0,0.5,0.3,-0.2,0.3,6.3,7.1,5.9,0
0.098438135,17.8,1,5,24,0,56,2.4,0,0.768,0.7,2.4,1.7,0.582,0,6.6,6.8,2.7,2.3,8.7,14.7,4.1,1
0.222080808,20.4,0,6.5,25,0,80,2.9,0,0.689,0.6,4.6,1.9,0.555,0,7.7,12,6,2.4,7.5,23.7,3.9,1
0.232690317,20.8,0,7.3,26,0,59,2.7,0,0.748,0.5,3.4,2.1,0.593,0,6.8,6.9,3,2.5,8.3,17.7,4.5,0
0.246899155,18.9,0,6,27,0,66,1.9,0,0.807,0.5,3.2,1.5,0.594,0,5.5,8.4,3.2,2.3,7.4,15.2,3,0
0.25743013,18.9,0,6.4,28,0,81,1.9,0,0.781,0.6,3.5,1,0.617,0,5.4,13.9,5,3.2,10,14.8,2.1,0
0.011762492,6.8,1,2.9,21,0,82,1.1,1,0.673,0.8,0.8,0.9,0.571,0,2.5,4.7,0.9,2.2,15.1,6.7,4.2,1
0.012357649,8.1,1,3.6,22,0,82,1.1,1,0.677,0.9,1,0.9,0.548,0,2.8,5.2,0.8,2,12.1,7,3.5,1
0.013592042,13.5,1,5.3,23,0,76,1.7,1,0.699,1,1.8,1,0.576,0,4.3,7.7,1.8,3.3,13.1,9.8,2.5,1
0.007767347,2.4,0,1,23,0,12,0.8,0,0.389,0.1,0,0,0.582,0,1.5,0,-0.1,0.8,15.6,0,0,1
0.132208799,14.9,0,4.9,24,0,79,1.3,1,0.739,1.2,2,0.3,0.522,0,2.3,5.8,1.8,1.2,3.6,7.9,0.6,0
0.14020202,8.2,0,3,25,0,55,1,1,0.67,0.7,1.6,0.1,0.452,0,1.7,0.7,0,1.2,5.4,10.3,0.3,0
0.141629811,13,0,5.9,26,0,49,1.4,1,0.692,0.7,2.2,0.1,0.532,0,2.4,3.5,1.1,1.3,4.8,11.4,0.3,0
0.145703757,8.1,0,4,27,0,65,1.1,1,0.682,0.7,1.8,0.2,0.444,0,1.4,0.3,-0.4,0.9,3.4,9.9,0.6,0
0.148014656,10.2,0,3.4,28,0,72,1,1,0.761,0.7,1.6,0.1,0.51,0,1.6,2.1,0.4,1,4,9.4,0.3,0
0.014141414,4.7,0,2,24,0,67,0.7,1,0.76,0.8,1.2,0.2,0.465,0,1.1,1.6,-0.2,0.6,3,7.8,0.8,0
0.01484893,4.1,0,1.6,26,0,76,0.4,1,0.667,0.6,1.2,0.4,0.43,0,0.8,0.7,-0.4,0.7,4.1,9.4,1.6,0
0.079781172,14.2,0,3,28,0,80,2.1,1,0.74,1.5,6.4,0.1,0.522,1,3.2,5.5,2,0.5,1.7,31.7,0.2,0
0.077777778,12.1,0,3.5,29,0,63,2.5,1,0.692,1.6,6.7,0.2,0.475,1,2.3,3.4,1,0.6,1.8,30.8,0.5,0
0.081790401,13.1,0,3.1,31,0,74,2.2,1,0.715,1.3,5.3,0.2,0.492,1,1.9,5,1.6,0.4,1.3,25.2,0.5,0
0.083503749,11.7,0,2.5,32,0,77,1.8,1,0.75,1.4,5.3,0.1,0.494,1,2.7,5.3,1.8,0.4,1.6,27,0.3,0
0.030088899,12.3,0,2.4,28,0,63,1.3,0,0.747,0.7,1.4,0.1,0.527,0,2.4,2.2,-0.1,0.8,3.2,9.3,0.4,0
0.085858586,14.7,0,2.6,29,0,79,1.1,0,0.788,1,2.6,0.3,0.584,0,1.8,6.8,1.6,0.6,1.7,9.8,0.5,0
0.085385583,11.9,0,3,31,0,75,0.9,0,0.868,0.7,2.2,0.4,0.561,0,1.2,4.5,0.8,0.6,2.2,8.6,0.7,0
0.085207907,11.9,0,3,32,0,67,1.3,0,0.853,0.7,2.1,0.1,0.548,0,1.5,3.6,0.4,0.6,2.2,10.1,0.3,0
0.022097429,10.6,1,3.2,21,0,77,1.9,1,0.611,1.7,5.1,0.2,0.515,1,2.3,7.2,2.4,1,4.3,28.2,0.5,0
0.022411043,11.9,1,4,22,0,80,2.6,1,0.642,1.9,8.2,0.1,0.543,1,3.4,9.9,4,1.3,4.8,39.7,0.3,0
0.012312832,12.4,1,2.6,22,0,79,1.9,1,0.794,1.1,5.7,0.1,0.525,1,4.5,5.6,1.9,0.8,3.3,34.6,0.3,0
0.046075845,10.1,1,2.1,23,0,82,1.9,1,0.854,0.6,2.8,0.3,0.536,1,2.3,2.3,0.5,0.6,3.2,20.9,0.9,0
0.047309725,13.1,1,2.9,24,0,39,2,1,0.815,0.9,4.2,0.1,0.52,1,1.7,1.1,-0.1,0.3,1.2,20.9,0.2,0
0.047981595,16.3,1,2.6,25,0,70,2.1,1,0.846,1,4.3,0.4,0.517,0,3.9,3.1,0.8,0.5,1.5,20.5,0.8,0
0.027353545,6.5,0,2.1,25,0,65,0.6,1,0.771,0.3,1,0.4,0.488,0,0.7,1.7,0.1,0.2,1.5,8.1,1.8,0
0.026262626,8.7,0,2.3,26,0,79,0.8,1,0.693,0.4,0.5,0.6,0.501,0,1.4,1.7,0,0.6,3.2,3.7,2,0
0.05645996,10.1,0,2.6,27,0,81,0.8,1,0.644,0.5,0.8,0.7,0.495,0,1.1,2.6,0.6,0.5,2.1,4.7,1.9,0
0.059590149,4.9,0,1.6,28,0,51,0.2,1,0.839,0.3,0.7,0.4,0.46,0,0.6,1.2,0,0.3,2.1,5.9,1.9,0
0.061860941,11.2,0,2.7,29,0,82,0.7,1,0.782,0.6,0.9,0.7,0.541,0,1.3,4.6,1,0.6,2.3,4.8,2,0
0.057522424,11.9,1,2.4,21,0,80,2.3,1,0.725,1.3,5.6,0.1,0.483,1,2.8,2.6,0.8,1,3.5,30.9,0.3,0
0.057604968,14,1,2.8,22,0,78,2.9,1,0.797,1.5,7,0.1,0.481,1,3.3,2.3,0.9,0.7,2.1,32,0.3,0
0.058861046,14.4,1,2.5,23,0,79,2.7,1,0.8,1.2,7.4,0.2,0.5,1,4.1,3.4,-0.1,0.5,1.4,32.4,0.3,0
0.070700682,14.2,1,3.1,24,0,82,2.8,1,0.805,1.5,6.7,0.4,0.483,1,3.3,4.3,1.4,0.7,2.2,31.1,0.8,0
0.020059266,4.9,0,6.1,24,0,79,1.3,1,0.534,0.7,0.7,0.2,0.512,0,3,3.8,0.4,3.2,16.6,4.7,0.6,1
0.022222222,5.6,0,4.9,25,0,67,1.3,1,0.53,0.6,0.6,0.1,0.519,0,3.2,2.1,-0.6,2.6,14.6,4,0.5,1
0.077655941,5.2,0,4.8,27,0,81,1.3,1,0.467,1.1,0.8,0.1,0.463,0,3.2,2.7,-0.5,2.8,14,5,0.3,1
0.022419121,4.9,1,2.9,22,0,68,0.7,1,0.567,0.8,0.6,0.6,0.531,0,1.3,2.8,0.9,1.4,11,7,3.3,0
0.023020672,3.4,1,2,23,0,65,0.6,1,0.432,0.7,0.6,0.5,0.492,0,1.5,1.3,0,1.3,9.6,6.5,2.4,0
0.023345603,5,1,2.2,24,0,53,0.7,1,0.646,0.9,0.6,0.4,0.585,0,1.2,2.6,0.7,1.6,13.2,6.9,2.3,1
0.178082972,18.7,0,2.9,26,0,76,2.9,1,0.858,1,4.9,0.2,0.528,0,5.6,7.4,1.7,1,3,23.5,0.3,0
0.174242424,20.1,0,2.2,27,0,80,2.2,1,0.845,0.7,3.4,0.2,0.553,0,3.8,7.6,2,1.1,3.5,18.6,0.4,0
0.172908629,19.8,0,2.8,28,0,75,2.1,1,0.861,0.8,3.8,0.2,0.551,0,5.4,8.1,2.2,1,3.2,19,0.4,0
0.179759123,17.3,0,2.2,29,0,72,1.8,1,0.833,1,4.2,0.1,0.552,0,3.1,7.7,2.6,1,3.7,22.3,0.3,0
0.1842621,18.3,0,2.4,30,0,67,2,1,0.848,0.6,4.4,0.1,0.529,0,3.9,4.5,1.2,0.7,2.3,23.9,0.1,0
0.051670709,22.2,1,5.8,24,0,33,4,1,0.844,1,4,0.5,0.537,0,8.2,2.4,1.2,1.5,4.3,19,1,0
0.206060606,19.5,0,5.6,25,0,78,2.2,1,0.812,0.8,3.8,0.2,0.603,0,7.4,11.7,3.9,1.2,3.6,18,0.4,0
0.210783852,16.3,0,3.5,26,0,55,2.2,1,0.733,0.6,2.7,0.1,0.555,0,5.9,3.4,0.3,0.9,2.9,13.1,0.3,0
0.21930613,22.6,0,3,27,0,82,2.4,1,0.798,0.9,3.1,0.3,0.571,0,8.3,7.6,1.8,1.1,3.4,15,0.5,0
0.224948875,19.6,0,3.9,28,0,82,2,1,0.805,0.8,2.4,0.2,0.554,0,6.3,6.6,1.6,0.7,2.2,11.7,0.4,0
0.027670757,3.2,0,1.1,20,0,60,0.5,1,0.691,0.2,0.1,0.7,0.566,0,1.1,1.1,-0.2,0.9,10.3,1.8,4.9,0
0.027096264,6.6,0,1.3,22,0,67,0.6,1,0.609,0.6,0.4,0.3,0.514,0,1.3,1.3,-0.1,0.6,4,3.8,1.5,0
0.027822398,5.8,0,1.4,23,0,70,0.5,1,0.679,0.6,0.5,0.3,0.478,0,1.2,1.6,0.1,0.7,5.7,5,1.8,0
0.028214992,7.6,1,1.7,21,0,57,1.4,1,0.814,0.9,2.8,0.1,0.484,1,2.7,2,0.3,0.6,3.5,23.9,0.4,0
0.01401244,2.7,0,0.6,26,0,62,0.3,1,0.875,0.2,0.6,0.1,0.443,0,0.3,-0.1,-0.3,0.1,1.6,10.9,0.9,0
0.014350674,9.1,0,1.4,27,0,80,0.9,1,0.873,0.5,1.7,0.2,0.573,1,0.9,3.4,0.9,0.2,1.1,13.2,0.9,0
0.059645535,11.8,0,2.9,28,0,82,1.2,1,0.89,0.5,2.1,0.1,0.554,0,1.4,4.7,0.7,0.2,0.8,11.1,0.4,0
0.014133713,3.2,0,1.3,24,0,47,0.5,1,0.617,0.1,0.5,0.2,0.515,0,1,1,0,0.7,8.5,8.7,1.6,0
0.014532788,2.2,0,0.8,25,0,36,0.4,1,0.341,0.3,0.4,0,0.494,0,1.1,0.3,-0.1,0.6,9.8,8.8,0,0
0.014516439,1.3,0,0.6,26,0,19,0.2,1,0.333,0.3,0.3,0.1,0.358,0,0.5,0,-0.1,0.3,6.3,8.5,0.8,0
0.01484893,0.8,0,1.4,27,0,5,0,1,1,0.2,0.2,0,0.515,0,0.4,0.1,0,0.2,5.2,6.5,0,0
0.01584331,7,0,1.7,25,0,49,1.2,1,0.738,0.6,1.3,0.2,0.433,0,1.6,-0.3,-0.5,0.3,2.1,12.7,1,0
0.018085818,11.2,0,1.6,26,0,76,1.8,1,0.711,0.9,2.6,0.1,0.487,0,3.2,0.7,-0.6,0.4,1.8,15.4,0.4,0
0.032934977,6.7,0,1.3,27,0,69,1.3,1,0.725,0.7,2.7,0.2,0.474,0,1.7,1.3,-0.1,0.4,2.1,20.4,0.7,0
0.025562372,12.2,0,1.8,29,0,80,1.6,1,0.76,1.1,2,0.2,0.543,0,2.9,3.1,0.8,0.3,1.3,14,0.7,0
0.030025407,4.6,1,0.7,21,0,56,0.4,1,0.675,0.7,0.4,0.1,0.566,0,1.5,1.7,0.6,0.7,6.7,5.7,0.7,0
0.030829409,12,1,1.6,22,0,76,0.9,1,0.759,1.7,1.8,0.3,0.612,0,3.4,7.8,3.1,1.3,5.7,9.7,0.7,0
0.012500405,3.3,1,1,23,0,58,0.6,1,0.673,0.5,0.8,0.1,0.489,1,0.9,0.4,0,0.3,3.1,13.7,0.5,0
0.019773504,3.7,0,0.6,24,0,61,0.5,1,0.684,0.5,1.3,0,0.516,1,0.6,1.1,0.2,0.1,1.7,19.4,0.4,0
0.020245399,4,0,1.1,25,0,52,1.2,1,0.756,0.8,2.1,0.1,0.465,1,0.9,0.1,-0.3,0.2,1.9,21.3,0.5,0
0.012500405,5.3,1,2.4,24,0,72,0.7,0,0.664,0.2,0.9,1.1,0.586,0,1.9,3.1,0.4,1.2,9.6,9.1,5.5,0
0.013852418,6.6,1,2.7,25,0,78,0.9,0,0.753,0.4,1.6,1.4,0.539,0,2.4,4.2,1,1.2,7.5,12.7,5.3,0
0.076687117,5.9,0,3.4,26,0,79,0.9,0,0.79,0.4,2.1,2.1,0.559,0,1.6,3.6,1.4,1.1,5.7,13.9,6.9,0
0.024972733,7.1,1,1.8,22,0,70,0.8,1,0.667,0.3,0.7,1.1,0.51,0,2.1,2.1,-0.3,1.6,12.4,7.9,5.6,0
0.009687714,3.5,1,1,23,0,62,0.9,1,0.701,0.6,1.7,0.1,0.484,1,1.1,0.2,-0.7,0.3,2.6,20,0.7,0
0.012964606,3.6,1,0.9,24,0,73,0.3,1,0.727,0.3,1,0.1,0.467,1,0.5,0.7,-0.6,0.4,3.7,12.2,0.5,0
0.01401244,3,1,0.7,25,0,53,0.6,1,0.686,0.5,0.8,0.1,0.496,1,0.7,0.3,-0.2,0.3,3.3,14.1,0.6,0
0.01484893,5.6,0,1.1,26,0,75,1,1,0.726,0.6,2.1,0.1,0.487,1,1.6,0.5,-0.9,0.5,3,16.9,0.4,0
0.014569819,3,0,0.8,27,0,71,0.3,1,0.791,0.5,0.6,0.1,0.465,0,0.6,0.9,0,0.3,2.6,7.4,0.7,0
0.018474438,10.4,0,2.1,23,0,78,1.1,0,0.839,0.9,2,0.2,0.588,0,1.8,6.1,2.5,0.6,2.9,12.7,0.5,0
0.042199868,10.8,1,3.3,20,0,78,1.8,1,0.727,0.9,1.3,0.9,0.497,0,2.7,0.5,-0.1,1.2,5.3,8,2.7,0
0.059537832,15.3,1,2.7,20,0,82,3.3,1,0.815,1.3,5.3,0.2,0.489,1,5.2,1.9,0.7,2.2,7.6,27.5,0.4,0
0.008661859,7.6,1,3.2,23,0,61,0.9,1,0.752,0.6,1,0.1,0.548,0,2.4,3.1,0.3,1.7,9.3,6.8,0.3,1
0.012500405,12.1,1,3.9,24,0,73,1.4,1,0.811,0.7,1.6,0.2,0.534,0,3.2,4.2,0.3,1.7,6.4,9.2,0.4,1
0.013852418,12.6,1,4.2,25,0,82,1.2,1,0.83,0.8,1.8,0.1,0.539,0,2.8,4.8,1.1,1.6,6.1,9.6,0.3,1
0.007767347,2.4,1,0.7,22,0,27,0.6,1,0.6,0.1,0,0.3,0.597,0,1.5,0.2,-0.2,0.4,6.8,0.9,2.9,0
0.012357649,2.5,1,0.9,23,0,60,0.4,1,0.671,0.2,0.2,0.5,0.565,0,1.4,1.1,-0.2,0.9,11.4,4,4.3,1
0.016574318,3.2,0,1.1,24,0,45,0.5,1,0.597,0.2,0.2,0.7,0.569,0,1.6,1,-0.1,1,12.4,2.5,5.7,0
0.036461112,8.2,1,4.9,23,0,72,1.6,0,0.601,0.6,0.5,1.7,0.543,0,2.1,3.9,-0.1,2.6,11.6,3.3,5.3,0
0.178118133,10.7,0,6,25,0,82,2,0,0.746,0.6,0.8,1.9,0.581,0,2.7,6.2,0.9,2.9,11.3,4.2,4.8,0
0.184253101,10.5,0,6.6,26,0,82,1.9,0,0.707,0.5,0.5,2.3,0.556,0,3.2,6.9,0.7,3.7,13.1,2.5,5.6,0
0.076397627,7.4,0,1.8,24,0,51,1.1,0,0.688,0.6,1.6,0.1,0.434,0,1.5,0.2,-0.9,0.7,3.3,11.2,0.4,0
0.076687117,4.6,0,1.5,25,0,66,0.7,0,0.463,0.3,1.1,0.2,0.51,0,0.8,1.7,0,0.5,3.6,10.5,1.2,0
0.019303396,2.9,0,1.4,20,0,35,0.4,0,0.947,0.3,1.5,0.1,0.403,0,0.5,0.2,-0.2,0.4,3.7,19.5,0.4,0
0.018392727,3.9,0,1.5,21,0,82,0.6,0,0.885,0.6,1.7,0,0.479,1,0.6,2,-0.1,0.4,2.7,14.1,0.2,0
0.018329162,4.3,0,1.1,22,0,73,0.4,0,0.878,0.6,0.9,0,0.54,0,0.7,1.8,0.2,0.4,3.5,10.3,0.1,0
0.031582797,8.8,0,1.9,23,0,72,0.7,0,0.835,0.5,1,0.1,0.605,0,1.3,3.6,1,0.3,1.7,8.7,0.3,0
0.025464677,5.6,0,2.8,21,0,73,1,1,0.609,0.4,0.4,1.5,0.563,0,1.8,2.5,-0.1,1.6,10.4,3.7,6.5,0
0.033864242,9.5,1,1.5,20,0,68,1.7,1,0.743,1,3.6,0.1,0.491,1,2.6,0.6,-0.3,0.3,1.4,26.5,0.3,0
0.033747248,6.1,1,1.2,21,0,78,1.3,1,0.818,0.6,2.8,0.1,0.458,1,1.4,0.5,-0.9,0.2,1.3,22.7,0.5,0
0.046061945,9.3,1,2,22,0,60,1.9,1,0.743,1,5.9,0.2,0.462,1,1.8,0.7,-0.6,0.3,0.9,27.7,0.5,0
0.017163828,3.7,0,1.1,20,0,67,1.1,0,0.808,0.5,3.3,0,0.493,1,0.4,0.9,0.2,0.3,2.8,41.9,0.2,0
0.01468632,2.5,0,0.6,21,0,72,0.7,0,0.658,0.3,1.7,0,0.423,1,0.5,-0.2,-0.3,0.2,2.4,31.2,0,0
0.017873211,4.5,0,1.1,22,0,80,1.5,0,0.792,0.7,3.6,0,0.491,1,1,1.7,0.2,0.5,4.3,35.6,0.1,0
0.073225484,9.9,1,3.2,26,0,80,0.9,1,0.789,1.1,1.6,1,0.555,0,2.9,7.8,2.8,2,7.6,8.3,2.4,0
0.099050505,10.1,0,3.3,27,0,81,1.1,1,0.707,1.1,1.7,1.4,0.574,0,2.6,9.1,3.3,2,7.1,8.2,3.2,0
0.101501835,10.1,0,3.3,28,0,82,0.9,1,0.779,1,2.1,0.7,0.589,0,1.4,9,3.2,0.8,2.6,9.2,1.5,0
0.105763077,9.3,0,3.5,29,0,80,1,1,0.743,1,1.9,1.1,0.561,0,1.3,8.2,2.9,1.6,5.2,8,2.3,0
0.109899455,7.3,0,3.9,30,0,60,0.8,1,0.821,0.8,2.3,0.9,0.568,0,1.1,5.2,2,0.9,3.1,10,1.9,0
0.018279477,3.2,1,0.7,21,0,23,0.6,1,0.714,0.3,0.4,0.1,0.455,0,0.6,0.1,-0.2,0.3,3.4,8.1,1.2,0
0.01876901,5.4,1,0.7,22,0,21,1.1,1,0.586,0.5,0.8,0.1,0.411,0,1.4,-0.5,-0.4,0.3,2.8,12.8,1,0
